Processes raspberrypi,Runnable,Blocked,pswitch,syscall,read,write,fork,exec,sem,msg
2024-03-31 23:10:33,5,0,192.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:10:35,5,0,194.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:10:37,5,0,427.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:10:39,5,0,221.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:10:41,5,0,233.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:10:43,5,0,373.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:10:45,5,0,232.9,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-31 23:10:47,5,0,240.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:10:49,5,0,393.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:10:51,5,0,178.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:10:53,5,0,222.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:10:55,5,0,398.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:10:57,5,0,172.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:10:59,5,0,257.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:01,5,0,432.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:03,5,0,157.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:05,5,0,264.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:07,5,0,348.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:09,5,0,268.8,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-31 23:11:11,5,0,227.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:13,5,0,365.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:15,5,0,203.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:17,5,0,240.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:19,5,0,354.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:21,5,0,181.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:23,5,0,194.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:25,5,0,339.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:27,5,0,218.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:29,5,0,224.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:31,5,0,405.3,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-31 23:11:33,5,0,187.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:35,5,0,279.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:37,5,0,328.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:39,5,0,214.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:41,5,0,242.4,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-31 23:11:43,5,0,333.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:45,5,0,205.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:47,5,0,287.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:49,5,0,313.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:51,5,0,187.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:53,5,0,277.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:55,5,0,339.3,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-31 23:11:57,5,0,203.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:11:59,5,0,323.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:01,5,0,291.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:03,5,0,158.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:05,5,0,296.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:07,5,0,319.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:09,5,0,167.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:11,5,0,290.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:13,5,0,299.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:15,5,0,169.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:17,6,0,601.7,-1.0,-1.0,-1.0,10.5,-1.0,-1.0,-1.0
2024-03-31 23:12:19,5,0,622.2,-1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0
2024-03-31 23:12:21,5,0,305.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:23,5,0,353.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:25,5,0,296.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:27,5,0,159.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:29,5,0,340.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:31,5,0,257.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:33,5,0,235.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:35,5,0,327.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:37,5,0,309.8,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-31 23:12:39,5,0,214.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:41,5,0,292.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:43,5,0,282.8,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-31 23:12:45,5,0,204.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:47,5,0,265.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:49,5,0,246.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:51,5,0,286.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:53,5,0,321.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:55,5,0,266.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:57,5,0,228.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:12:59,5,0,279.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:01,5,0,286.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:03,5,0,234.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:05,5,0,315.8,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-31 23:13:07,5,0,280.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:09,5,0,238.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:11,5,0,322.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:13,5,0,272.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:15,5,0,185.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:17,5,0,273.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:19,5,0,268.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:21,5,0,265.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:23,5,0,253.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:25,5,0,291.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:27,5,0,262.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:29,5,0,300.3,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-31 23:13:31,5,0,243.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:33,5,0,255.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:35,5,0,280.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:37,5,0,241.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:39,5,0,298.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:41,5,0,236.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:43,5,0,303.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:45,5,0,250.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:47,5,0,284.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:49,5,0,292.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:51,5,0,241.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:53,5,0,299.8,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-31 23:13:55,5,0,241.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:57,5,0,277.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:13:59,5,0,299.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:01,5,0,244.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:03,5,0,284.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:05,5,0,241.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:07,5,0,225.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:09,5,0,269.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:11,5,0,254.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:13,5,0,227.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:15,5,0,331.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:17,5,0,285.8,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-31 23:14:19,5,0,234.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:21,5,0,278.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:23,5,0,242.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:25,5,0,229.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:27,5,0,271.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:29,5,0,254.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:31,5,0,272.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:33,5,0,317.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:35,5,0,210.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:37,5,0,257.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:39,5,0,261.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:41,5,0,360.8,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-31 23:14:43,5,0,233.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:45,5,0,344.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:47,6,0,252.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:49,5,0,255.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:51,5,0,295.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:53,5,0,231.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:55,5,0,260.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:57,5,0,262.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:14:59,5,0,236.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:01,5,0,289.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:03,5,0,336.8,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-31 23:15:05,5,0,254.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:07,5,0,312.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:09,5,0,239.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:11,5,0,262.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:13,5,0,284.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:15,5,0,329.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:17,5,0,181.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:19,5,0,324.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:21,5,0,357.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:23,5,0,146.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:25,5,0,311.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:27,5,0,350.9,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-31 23:15:29,5,0,175.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:31,5,0,293.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:33,5,0,345.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:35,5,0,156.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:37,5,0,377.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:39,5,0,224.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:41,5,0,258.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:43,5,0,336.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:45,5,0,318.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:47,5,0,186.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:49,8,0,290.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:51,5,0,306.8,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,-1.0
2024-03-31 23:15:53,5,0,242.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:55,5,0,361.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:57,5,0,256.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:15:59,5,0,195.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:01,5,0,288.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:03,5,0,287.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:05,5,0,190.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:07,5,0,269.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:09,5,0,271.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:11,5,0,271.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:13,5,0,302.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:15,5,0,307.3,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-31 23:16:17,5,0,236.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:19,5,0,375.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:21,5,0,249.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:23,5,0,192.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:25,5,0,308.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:27,5,0,293.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:29,5,0,211.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:31,5,0,367.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:33,5,0,237.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:35,5,0,143.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:37,5,0,468.2,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-31 23:16:39,5,0,237.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:41,5,0,167.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:43,5,0,371.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:45,5,0,231.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:47,5,0,168.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:49,5,0,372.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:51,5,0,263.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:53,5,0,178.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:55,5,0,385.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:16:57,5,0,213.7,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-31 23:16:59,5,0,251.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:01,5,0,485.7,-1.0,-1.0,-1.0,7.0,-1.0,-1.0,-1.0
2024-03-31 23:17:03,5,0,229.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:05,5,0,180.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:07,5,0,373.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:09,5,0,246.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:11,5,0,223.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:13,5,0,389.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:15,5,0,206.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:17,5,0,266.8,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-31 23:17:19,5,0,369.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:21,5,0,205.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:23,5,0,205.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:25,5,0,434.7,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-31 23:17:27,5,0,180.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:29,5,0,249.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:31,5,0,389.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:33,5,0,160.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:35,5,0,262.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-31 23:17:37,5,0,304.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:39,5,0,225.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:41,5,0,258.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:43,5,0,342.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:45,5,0,245.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:47,5,0,283.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:49,5,0,483.2,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-31 23:17:51,5,0,149.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:53,5,0,248.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:55,5,0,407.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:57,5,0,181.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:17:59,5,0,245.8,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-31 23:18:01,5,0,405.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:03,5,0,200.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:05,5,0,322.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:07,5,0,355.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:09,5,0,181.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:11,5,0,253.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:13,5,0,441.8,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-31 23:18:15,5,0,144.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:17,5,0,276.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:19,5,0,395.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:21,5,0,207.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:23,5,0,250.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:25,5,0,325.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:27,5,0,210.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:29,5,0,217.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:31,5,0,354.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:33,5,0,196.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:35,5,0,348.8,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-31 23:18:37,5,0,368.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:39,5,0,233.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:41,5,0,233.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:43,5,0,319.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:45,5,0,191.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:47,5,0,254.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:49,5,0,342.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:51,5,0,166.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:53,6,0,341.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:55,5,0,321.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-31 23:18:57,5,0,166.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
